Price,Close
Ticker,MSFT
Date,
1987-09-25,0.2644176483154297
1987-09-28,0.27294668555259705
1987-09-29,0.274013489484787
1987-09-30,0.28254246711730957
1987-10-01,0.29213833808898926
1987-10-02,0.30919772386550903
1987-10-05,0.33691880106925964
1987-10-06,0.3145288825035095
1987-10-07,0.3113298714160919
1987-10-08,0.30706533789634705
1987-10-09,0.30599918961524963
1987-10-12,0.30493319034576416
1987-10-13,0.3123966455459595
1987-10-14,0.30386701226234436
1987-10-15,0.3006678819656372
1987-10-16,0.27614572644233704
1987-10-19,0.19298198819160461
1987-10-20,0.20471006631851196
1987-10-21,0.2414940595626831
1987-10-22,0.22710071504116058
1987-10-23,0.20577622950077057
1987-10-26,0.16739293932914734
1987-10-27,0.17592263221740723
1987-10-28,0.17592263221740723
1987-10-29,0.2036438137292862
1987-10-30,0.21217361092567444
1987-11-02,0.21430592238903046
1987-11-03,0.20471006631851196
1987-11-04,0.20790909230709076
1987-11-05,0.2153720259666443
1987-11-06,0.2025778442621231
1987-11-09,0.20044554769992828
1987-11-10,0.20044554769992828
1987-11-11,0.20897521078586578
1987-11-12,0.21323972940444946
1987-11-13,0.20577622950077057
1987-11-16,0.2036438137292862
1987-11-17,0.19937947392463684
1987-11-18,0.20471006631851196
1987-11-19,0.19724725186824799
1987-11-20,0.2025778442621231
1987-11-23,0.2036438137292862
1987-11-24,0.2025778442621231
1987-11-25,0.19618040323257446
1987-11-27,0.19298198819160461
1987-11-30,0.19084981083869934
1987-12-01,0.1865846812725067
1987-12-02,0.1876513957977295
1987-12-03,0.1721912920475006
1987-12-04,0.17912159860134125
1987-12-07,0.18445222079753876
1987-12-08,0.2025778442621231
1987-12-09,0.19724725186824799
1987-12-10,0.2025778442621231
1987-12-11,0.20471006631851196
1987-12-14,0.21643875539302826
1987-12-15,0.21857097744941711
1987-12-16,0.23136521875858307
1987-12-17,0.22176940739154816
1987-12-18,0.22176940739154816
1987-12-21,0.21963708102703094
1987-12-22,0.22390161454677582
1987-12-23,0.22710071504116058
1987-12-24,0.22710071504116058
1987-12-28,0.21857097744941711
1987-12-29,0.2324313074350357
1987-12-30,0.23776260018348694
1987-12-31,0.23136521875858307
1988-01-04,0.23882876336574554
1988-01-05,0.24309325218200684
1988-01-06,0.2494906485080719
1988-01-07,0.258020281791687
1988-01-08,0.23882876336574554
1988-01-11,0.2468252331018448
1988-01-12,0.24202711880207062
1988-01-13,0.24202711880207062
1988-01-14,0.239894837141037
1988-01-15,0.24629215896129608
1988-01-18,0.24415932595729828
1988-01-19,0.24415932595729828
1988-01-20,0.23029907047748566
1988-01-21,0.23456355929374695
1988-01-22,0.229765847325325
1988-01-25,0.23776260018348694
1988-01-26,0.2324313074350357
1988-01-27,0.23776260018348694
1988-01-28,0.24096091091632843
1988-01-29,0.23776260018348694
1988-02-01,0.23563037812709808
1988-02-02,0.23776260018348694
1988-02-03,0.22496779263019562
1988-02-04,0.2175048291683197
1988-02-05,0.21963708102703094
1988-02-08,0.22070319950580597
1988-02-09,0.22496779263019562
1988-02-10,0.22923284769058228
1988-02-11,0.23349744081497192
1988-02-12,0.23563037812709808
1988-02-16,0.24522605538368225
1988-02-17,0.24522605538368225
1988-02-18,0.2473583221435547
1988-02-19,0.25055667757987976
1988-02-22,0.25055667757987976
1988-02-23,0.2537550926208496
1988-02-24,0.25535500049591064
1988-02-25,0.24789147078990936
1988-02-26,0.2484244704246521
1988-02-29,0.2532220482826233
1988-03-01,0.2516228258609772
1988-03-02,0.2537550926208496
1988-03-03,0.2601524889469147
1988-03-04,0.2590864300727844
1988-03-07,0.2670830190181732
1988-03-08,0.27241379022598267
1988-03-09,0.27294668555259705
1988-03-10,0.26761603355407715
1988-03-11,0.26654985547065735
1988-03-14,0.2713475227355957
1988-03-15,0.26654985547065735
1988-03-16,0.27614572644233704
1988-03-17,0.27241379022598267
1988-03-18,0.2484244704246521
1988-03-21,0.25055667757987976
1988-03-22,0.2569541931152344
1988-03-23,0.2516228258609772
1988-03-24,0.24096091091632843
1988-03-25,0.23936176300048828
1988-03-28,0.24256016314029694
1988-03-29,0.24096091091632843
1988-03-30,0.23349744081497192
1988-03-31,0.24096091091632843
1988-04-04,0.23563037812709808
1988-04-05,0.23882876336574554
1988-04-06,0.24789147078990936
1988-04-07,0.24415932595729828
1988-04-08,0.2473583221435547
1988-04-11,0.24522605538368225
1988-04-12,0.23776260018348694
1988-04-13,0.24309325218200684
1988-04-14,0.22603443264961243
1988-04-15,0.23136521875858307
1988-04-18,0.23349744081497192
1988-04-19,0.23136521875858307
1988-04-20,0.2324313074350357
1988-04-21,0.231898233294487
1988-04-22,0.23563037812709808
1988-04-25,0.23509718477725983
1988-04-26,0.23776260018348694
1988-04-27,0.23669646680355072
1988-04-28,0.2361631989479065
1988-04-29,0.2324313074350357
1988-05-02,0.23456355929374695
1988-05-03,0.24096091091632843
1988-05-04,0.243626207113266
1988-05-05,0.24309325218200684
1988-05-06,0.24415932595729828
1988-05-09,0.24415932595729828
1988-05-10,0.24309325218200684
1988-05-11,0.23776260018348694
1988-05-12,0.23882876336574554
1988-05-13,0.24202711880207062
1988-05-16,0.2484244704246521
1988-05-17,0.2473583221435547
1988-05-18,0.24202711880207062
1988-05-19,0.24309325218200684
1988-05-20,0.239894837141037
1988-05-23,0.23456355929374695
1988-05-24,0.24202711880207062
1988-05-25,0.23776260018348694
1988-05-26,0.23936176300048828
1988-05-27,0.23669646680355072
1988-05-31,0.2473583221435547
1988-06-01,0.252689003944397
1988-06-02,0.2516228258609772
1988-06-03,0.2537550926208496
1988-06-06,0.2590864300727844
1988-06-07,0.2601524889469147
1988-06-08,0.2644176483154297
1988-06-09,0.2633509933948517
1988-06-10,0.2654838263988495
1988-06-13,0.2660169005393982
1988-06-14,0.2686821222305298
1988-06-15,0.27294668555259705
1988-06-16,0.270814448595047
1988-06-17,0.2686821222305298
1988-06-20,0.26761603355407715
1988-06-21,0.27294668555259705
1988-06-22,0.28574153780937195
1988-06-23,0.28147637844085693
1988-06-24,0.2782779037952423
1988-06-27,0.27294668555259705
1988-06-28,0.2804102599620819
1988-06-29,0.2804102599620819
1988-06-30,0.28574153780937195
1988-07-01,0.29000601172447205
1988-07-05,0.296936571598053
1988-07-06,0.29320499300956726
1988-07-07,0.29320499300956726
1988-07-08,0.29213833808898926
1988-07-11,0.2846754193305969
1988-07-12,0.2798771858215332
1988-07-13,0.2846754193305969
1988-07-14,0.28574153780937195
1988-07-15,0.28574153780937195
1988-07-18,0.2878737449645996
1988-07-19,0.28147637844085693
1988-07-20,0.27294668555259705
1988-07-21,0.2601524889469147
1988-07-22,0.2633509933948517
1988-07-25,0.258020281791687
1988-07-26,0.2473583221435547
1988-07-27,0.24575920403003693
1988-07-28,0.2484244704246521
1988-07-29,0.2537550926208496
1988-08-01,0.2494906485080719
1988-08-02,0.24522605538368225
1988-08-03,0.239894837141037
1988-08-04,0.23669646680355072
1988-08-05,0.22816668450832367
1988-08-08,0.22710071504116058
1988-08-09,0.22070319950580597
1988-08-10,0.2153720259666443
1988-08-11,0.22070319950580597
1988-08-12,0.22176940739154816
1988-08-15,0.21643875539302826
1988-08-16,0.22390161454677582
1988-08-17,0.22390161454677582
1988-08-18,0.22496779263019562
1988-08-19,0.2153720259666443
1988-08-22,0.20471006631851196
1988-08-23,0.21057447791099548
1988-08-24,0.21963708102703094
1988-08-25,0.21643875539302826
1988-08-26,0.2191040962934494
1988-08-29,0.22230255603790283
1988-08-30,0.21857097744941711
1988-08-31,0.21323972940444946
1988-09-01,0.2084420770406723
1988-09-02,0.21963708102703094
1988-09-06,0.22176940739154816
1988-09-07,0.22070319950580597
1988-09-08,0.22176940739154816
1988-09-09,0.23029907047748566
1988-09-12,0.22923284769058228
1988-09-13,0.23029907047748566
1988-09-14,0.23029907047748566
1988-09-15,0.22283555567264557
1988-09-16,0.22176940739154816
1988-09-19,0.22070319950580597
1988-09-20,0.22710071504116058
1988-09-21,0.22923284769058228
1988-09-22,0.2324313074350357
1988-09-23,0.22923284769058228
1988-09-26,0.22336849570274353
1988-09-27,0.22176940739154816
1988-09-28,0.22603443264961243
1988-09-29,0.22603443264961243
1988-09-30,0.22283555567264557
1988-10-03,0.2191040962934494
1988-10-04,0.21803787350654602
1988-10-05,0.21430592238903046
1988-10-06,0.21323972940444946
1988-10-07,0.21217361092567444
1988-10-10,0.21004128456115723
1988-10-11,0.21217361092567444
1988-10-12,0.21590563654899597
1988-10-13,0.21963708102703094
1988-10-14,0.21857097744941711
1988-10-17,0.22176940739154816
1988-10-18,0.22390161454677582
1988-10-19,0.22710071504116058
1988-10-20,0.22816668450832367
1988-10-21,0.22603443264961243
1988-10-24,0.22176940739154816
1988-10-25,0.2153720259666443
1988-10-26,0.21217361092567444
1988-10-27,0.211107537150383
1988-10-28,0.211107537150383
1988-10-31,0.20897521078586578
1988-11-01,0.20790909230709076
1988-11-02,0.20151174068450928
1988-11-03,0.20151174068450928
1988-11-04,0.19831328094005585
1988-11-07,0.19937947392463684
1988-11-08,0.20737604796886444
1988-11-09,0.21217361092567444
1988-11-10,0.20897521078586578
1988-11-11,0.20311090350151062
1988-11-14,0.20684298872947693
1988-11-15,0.20044554769992828
1988-11-16,0.19724725186824799
1988-11-17,0.19618040323257446
1988-11-18,0.19884632527828217
1988-11-21,0.19618040323257446
1988-11-22,0.19618040323257446
1988-11-23,0.19991248846054077
1988-11-25,0.19778019189834595
1988-11-28,0.20044554769992828
1988-11-29,0.2025778442621231
1988-11-30,0.20151174068450928
1988-12-01,0.20897521078586578
1988-12-02,0.21217361092567444
1988-12-05,0.211107537150383
1988-12-06,0.21217361092567444
1988-12-07,0.21004128456115723
1988-12-08,0.20897521078586578
1988-12-09,0.20897521078586578
1988-12-12,0.2020447552204132
1988-12-13,0.2036438137292862
1988-12-14,0.20630988478660583
1988-12-15,0.20897521078586578
1988-12-16,0.21217361092567444
1988-12-19,0.21643875539302826
1988-12-20,0.21857097744941711
1988-12-21,0.22283555567264557
1988-12-22,0.22176940739154816
1988-12-23,0.22176940739154816
1988-12-27,0.22070319950580597
1988-12-28,0.22283555567264557
1988-12-29,0.22710071504116058
1988-12-30,0.22710071504116058
1989-01-03,0.22869986295700073
1989-01-04,0.23136521875858307
1989-01-05,0.2276337444782257
1989-01-06,0.22603443264961243
1989-01-09,0.22390161454677582
1989-01-10,0.22176940739154816
1989-01-11,0.22390161454677582
1989-01-12,0.22390161454677582
1989-01-13,0.22603443264961243
1989-01-16,0.2265675663948059
1989-01-17,0.21963708102703094
1989-01-18,0.21963708102703094
1989-01-19,0.22816668450832367
1989-01-20,0.230832040309906
1989-01-23,0.22603443264961243
1989-01-24,0.22496779263019562
1989-01-25,0.22603443264961243
1989-01-26,0.23136521875858307
1989-01-27,0.2361631989479065
1989-01-30,0.2494906485080719
1989-01-31,0.2542886734008789
1989-02-01,0.252689003944397
1989-02-02,0.2596195638179779
1989-02-03,0.2601524889469147
1989-02-06,0.258020281791687
1989-02-07,0.26495057344436646
1989-02-08,0.26654985547065735
1989-02-09,0.27188050746917725
1989-02-10,0.26388463377952576
1989-02-13,0.2612186670303345
1989-02-14,0.2569541931152344
1989-02-15,0.2654838263988495
1989-02-16,0.26761603355407715
1989-02-17,0.26654985547065735
1989-02-21,0.2633509933948517
1989-02-22,0.2558880150318146
1989-02-23,0.25748714804649353
1989-02-24,0.25055667757987976
1989-02-27,0.25482186675071716
1989-02-28,0.2537550926208496
1989-03-01,0.252689003944397
1989-03-02,0.2590864300727844
1989-03-03,0.2633509933948517
1989-03-06,0.2644176483154297
1989-03-07,0.22816668450832367
1989-03-08,0.22390161454677582
1989-03-09,0.22070319950580597
1989-03-10,0.22070319950580597
1989-03-13,0.22496779263019562
1989-03-14,0.22496779263019562
1989-03-15,0.21430592238903046
1989-03-16,0.21857097744941711
1989-03-17,0.19831328094005585
1989-03-20,0.19831328094005585
1989-03-21,0.21270671486854553
1989-03-22,0.20897521078586578
1989-03-23,0.21430592238903046
1989-03-27,0.21217361092567444
1989-03-28,0.21217361092567444
1989-03-29,0.211107537150383
1989-03-30,0.21270671486854553
1989-03-31,0.21270671486854553
1989-04-03,0.21430592238903046
1989-04-04,0.21323972940444946
1989-04-05,0.21483883261680603
1989-04-06,0.21857097744941711
1989-04-07,0.21857097744941711
1989-04-10,0.2191040962934494
1989-04-11,0.2191040962934494
1989-04-12,0.20524312555789948
1989-04-13,0.20790909230709076
1989-04-14,0.21643875539302826
1989-04-17,0.21963708102703094
1989-04-18,0.22710071504116058
1989-04-19,0.23403050005435944
1989-04-20,0.23882876336574554
1989-04-21,0.23563037812709808
1989-04-24,0.23509718477725983
1989-04-25,0.23349744081497192
1989-04-26,0.23029907047748566
1989-04-27,0.23349744081497192
1989-04-28,0.2382955700159073
1989-05-01,0.2329643815755844
1989-05-02,0.23029907047748566
1989-05-03,0.23029907047748566
1989-05-04,0.22390161454677582
1989-05-05,0.22176940739154816
1989-05-08,0.21963708102703094
1989-05-09,0.22603443264961243
1989-05-10,0.23029907047748566
1989-05-11,0.23029907047748566
1989-05-12,0.23136521875858307
1989-05-15,0.23349744081497192
1989-05-16,0.239894837141037
1989-05-17,0.24469305574893951
1989-05-18,0.2484244704246521
1989-05-19,0.2484244704246521
1989-05-22,0.252689003944397
1989-05-23,0.2414940595626831
1989-05-24,0.24522605538368225
1989-05-25,0.24522605538368225
1989-05-26,0.25108978152275085
1989-05-30,0.2516228258609772
1989-05-31,0.258020281791687
1989-06-01,0.2558880150318146
1989-06-02,0.2484244704246521
1989-06-05,0.24202711880207062
1989-06-06,0.2494906485080719
1989-06-07,0.25482186675071716
1989-06-08,0.25482186675071716
1989-06-09,0.25482186675071716
1989-06-12,0.2516228258609772
1989-06-13,0.24415932595729828
1989-06-14,0.24629215896129608
1989-06-15,0.24202711880207062
1989-06-16,0.24202711880207062
1989-06-19,0.24096091091632843
1989-06-20,0.2324313074350357
1989-06-21,0.23456355929374695
1989-06-22,0.23669646680355072
1989-06-23,0.2361631989479065
1989-06-26,0.23349744081497192
1989-06-27,0.229765847325325
1989-06-28,0.22496779263019562
1989-06-29,0.22176940739154816
1989-06-30,0.22603443264961243
1989-07-03,0.23029907047748566
1989-07-05,0.23563037812709808
1989-07-06,0.22496779263019562
1989-07-07,0.22816668450832367
1989-07-10,0.23403050005435944
1989-07-11,0.22816668450832367
1989-07-12,0.22710071504116058
1989-07-13,0.22603443264961243
1989-07-14,0.22496779263019562
1989-07-17,0.22710071504116058
1989-07-18,0.22816668450832367
1989-07-19,0.230832040309906
1989-07-20,0.22816668450832367
1989-07-21,0.23563037812709808
1989-07-24,0.23563037812709808
1989-07-25,0.22176940739154816
1989-07-26,0.22496779263019562
1989-07-27,0.22923284769058228
1989-07-28,0.23136521875858307
1989-07-31,0.23349744081497192
1989-08-01,0.23136521875858307
1989-08-02,0.23136521875858307
1989-08-03,0.23456355929374695
1989-08-04,0.24309325218200684
1989-08-07,0.24629215896129608
1989-08-08,0.2516228258609772
1989-08-09,0.25055667757987976
1989-08-10,0.2494906485080719
1989-08-11,0.24629215896129608
1989-08-14,0.24309325218200684
1989-08-15,0.24522605538368225
1989-08-16,0.2382955700159073
1989-08-17,0.24096091091632843
1989-08-18,0.24522605538368225
1989-08-21,0.23936176300048828
1989-08-22,0.24895751476287842
1989-08-23,0.252689003944397
1989-08-24,0.2516228258609772
